"bg_prop_A" "bg_prop_B" "E_radius_x" "E_radius_y" "E_radius_z" "N_width" "cluster_prop_B" "ring_width_factor" "cluster_x_coord" "variable_parameter"
"584" 0 0 124.761855101679 90.9369781031273 123.239215102512 37.5 0.25 0.15 150 "E_radius_z"
"585" 0 0 84.2811044305563 121.151038294192 82.0172150386497 37.5 0.25 0.15 150 "E_radius_z"
"586" 0 0 100.510141556151 89.4551193807274 75.106371473521 37.5 0.25 0.15 150 "E_radius_z"
"587" 0 0 101.854220975656 88.7682306813076 90.9995176363736 37.5 0.25 0.15 150 "E_radius_z"
"588" 0 0 110.654383967631 96.134232764598 123.361998551991 37.5 0.25 0.15 150 "E_radius_z"
"589" 0 0 92.2010379028507 102.463062794413 117.885977914557 37.5 0.25 0.15 150 "E_radius_z"
"590" 0 0 112.863365432713 94.4405149086379 102.571292803623 37.5 0.25 0.15 150 "E_radius_z"
"591" 0 0 115.336053573992 94.4688741350546 88.3183375117369 37.5 0.25 0.15 150 "E_radius_z"
"592" 0 0 94.2805486149155 95.9701154963113 93.8921610708348 37.5 0.25 0.15 150 "E_radius_z"
"593" 0 0 122.68817856675 109.850080264732 111.679339304101 37.5 0.25 0.15 150 "E_radius_z"
"594" 0 0 94.1089551663026 90.3086999547668 100.091765914112 37.5 0.25 0.15 150 "E_radius_z"
"595" 0 0 104.738088452723 102.697540307418 99.8487038188614 37.5 0.25 0.15 150 "E_radius_z"
"596" 0 0 105.637754336931 118.370593385771 94.7989892214537 37.5 0.25 0.15 150 "E_radius_z"
"597" 0 0 93.8893766026013 116.072688892018 119.349499070086 37.5 0.25 0.15 150 "E_radius_z"
"598" 0 0 119.524174486287 107.795602595434 118.490116682369 37.5 0.25 0.15 150 "E_radius_z"
"599" 0 0 76.5473194536753 97.1970468293875 103.540307702497 37.5 0.25 0.15 150 "E_radius_z"
"600" 0 0 110.562098096125 118.069044989534 121.001424035057 37.5 0.25 0.15 150 "E_radius_z"
"601" 0 0 75 100 125 40.1962743338663 0.25 0.15 150 "N_width"
"602" 0 0 75 100 125 36.7036854370963 0.25 0.15 150 "N_width"
"603" 0 0 75 100 125 40.9086165216286 0.25 0.15 150 "N_width"
"604" 0 0 75 100 125 42.1033807215281 0.25 0.15 150 "N_width"
"605" 0 0 75 100 125 44.0665190981235 0.25 0.15 150 "N_width"
"606" 0 0 75 100 125 35.2438504470047 0.25 0.15 150 "N_width"
"607" 0 0 75 100 125 34.1920799575746 0.25 0.15 150 "N_width"
"608" 0 0 75 100 125 30.5748820491135 0.25 0.15 150 "N_width"
"609" 0 0 75 100 125 36.0141898726579 0.25 0.15 150 "N_width"
"610" 0 0 75 100 125 39.6258214884438 0.25 0.15 150 "N_width"
"611" 0 0 75 100 125 40.3143079625443 0.25 0.15 150 "N_width"
"612" 0 0 75 100 125 44.9968189699575 0.25 0.15 150 "N_width"
"613" 0 0 75 100 125 44.4049321033526 0.25 0.15 150 "N_width"
"614" 0 0 75 100 125 40.7442212663591 0.25 0.15 150 "N_width"
"615" 0 0 75 100 125 30.6708461476956 0.25 0.15 150 "N_width"
"616" 0 0 75 100 125 34.8091151425615 0.25 0.15 150 "N_width"
"617" 0 0 75 100 125 41.4410759322345 0.25 0.15 150 "N_width"
"618" 0 0 75 100 125 30.5736830807291 0.25 0.15 150 "N_width"
"619" 0 0 75 100 125 31.8446488038171 0.25 0.15 150 "N_width"
"620" 0 0 75 100 125 44.5609303121455 0.25 0.15 150 "N_width"
"621" 0 0 75 100 125 42.1257311396766 0.25 0.15 150 "N_width"
"622" 0 0 75 100 125 39.6162627171725 0.25 0.15 150 "N_width"
"623" 0 0 75 100 125 31.4416808949318 0.25 0.15 150 "N_width"
"624" 0 0 75 100 125 40.1045479788445 0.25 0.15 150 "N_width"
"625" 0 0 75 100 125 30.1387445779983 0.25 0.15 150 "N_width"
"626" 0 0 75 100 125 31.21585342451 0.25 0.15 150 "N_width"
"627" 0 0 75 100 125 32.8964442224242 0.25 0.15 150 "N_width"
"628" 0 0 75 100 125 33.4033837239258 0.25 0.15 150 "N_width"
"629" 0 0 75 100 125 30.5892771540675 0.25 0.15 150 "N_width"
"630" 0 0 75 100 125 37.9886972985696 0.25 0.15 150 "N_width"
"631" 0 0 75 100 125 35.7537701167166 0.25 0.15 150 "N_width"
"632" 0 0 75 100 125 39.8832257394679 0.25 0.15 150 "N_width"
"633" 0 0 75 100 125 30.8281266374979 0.25 0.15 150 "N_width"
"634" 0 0 75 100 125 33.5980043490417 0.25 0.15 150 "N_width"
"635" 0 0 75 100 125 32.4816299567465 0.25 0.15 150 "N_width"
"636" 0 0 75 100 125 37.6092172320932 0.25 0.15 150 "N_width"
"637" 0 0 75 100 125 42.6276959327515 0.25 0.15 150 "N_width"
"638" 0 0 75 100 125 39.8734638432506 0.25 0.15 150 "N_width"
"639" 0 0 75 100 125 36.5584962163121 0.25 0.15 150 "N_width"
"640" 0 0 75 100 125 35.016742242733 0.25 0.15 150 "N_width"
"641" 0 0 75 100 125 40.1674524089321 0.25 0.15 150 "N_width"
"642" 0 0 75 100 125 33.5451197123621 0.25 0.15 150 "N_width"
"643" 0 0 75 100 125 33.0063472304028 0.25 0.15 150 "N_width"
"644" 0 0 75 100 125 30.6430202547926 0.25 0.15 150 "N_width"
"645" 0 0 75 100 125 39.9930149351712 0.25 0.15 150 "N_width"
"646" 0 0 75 100 125 36.7342632205691 0.25 0.15 150 "N_width"
"647" 0 0 75 100 125 33.7258869374637 0.25 0.15 150 "N_width"
"648" 0 0 75 100 125 44.1427363548428 0.25 0.15 150 "N_width"
"649" 0 0 75 100 125 30.2029183495324 0.25 0.15 150 "N_width"
"650" 0 0 75 100 125 30.0035490305163 0.25 0.15 150 "N_width"
"651" 0 0 75 100 125 40.0952049193438 0.25 0.15 150 "N_width"
"652" 0 0 75 100 125 35.2631745999679 0.25 0.15 150 "N_width"
"653" 0 0 75 100 125 42.6245819579344 0.25 0.15 150 "N_width"
"654" 0 0 75 100 125 31.8880796211306 0.25 0.15 150 "N_width"
"655" 0 0 75 100 125 32.5528203835711 0.25 0.15 150 "N_width"
"656" 0 0 75 100 125 35.5991056922358 0.25 0.15 150 "N_width"
"657" 0 0 75 100 125 32.3242769949138 0.25 0.15 150 "N_width"
"658" 0 0 75 100 125 41.1546798236668 0.25 0.15 150 "N_width"
"659" 0 0 75 100 125 32.7226846036501 0.25 0.15 150 "N_width"
"660" 0 0 75 100 125 34.7273254848551 0.25 0.15 150 "N_width"
"661" 0 0 75 100 125 41.6166661027819 0.25 0.15 150 "N_width"
"662" 0 0 75 100 125 34.8046661855187 0.25 0.15 150 "N_width"
"663" 0 0 75 100 125 42.5035405915696 0.25 0.15 150 "N_width"
"664" 0 0 75 100 125 37.8240701928735 0.25 0.15 150 "N_width"
"665" 0 0 75 100 125 31.2090765230823 0.25 0.15 150 "N_width"
"666" 0 0 75 100 125 42.9022949875798 0.25 0.15 150 "N_width"
"667" 0 0 75 100 125 32.2711674857419 0.25 0.15 150 "N_width"
"668" 0 0 75 100 125 31.9292816135567 0.25 0.15 150 "N_width"
"669" 0 0 75 100 125 41.9583874032833 0.25 0.15 150 "N_width"
"670" 0 0 75 100 125 36.933201343054 0.25 0.15 150 "N_width"
"671" 0 0 75 100 125 41.128619882511 0.25 0.15 150 "N_width"
"672" 0 0 75 100 125 41.8906188919209 0.25 0.15 150 "N_width"
"673" 0 0 75 100 125 36.4933767425828 0.25 0.15 150 "N_width"
"674" 0 0 75 100 125 40.7915304286871 0.25 0.15 150 "N_width"
"675" 0 0 75 100 125 35.8869031781796 0.25 0.15 150 "N_width"
"676" 0 0 75 100 125 37.3899727093522 0.25 0.15 150 "N_width"
"677" 0 0 75 100 125 32.867641299963 0.25 0.15 150 "N_width"
"678" 0 0 75 100 125 32.2433751064818 0.25 0.15 150 "N_width"
"679" 0 0 75 100 125 31.4869557449128 0.25 0.15 150 "N_width"
"680" 0 0 75 100 125 37.703347747447 0.25 0.15 150 "N_width"
"681" 0 0 75 100 125 39.5573912991676 0.25 0.15 150 "N_width"
"682" 0 0 75 100 125 34.2088895780034 0.25 0.15 150 "N_width"
"683" 0 0 75 100 125 41.2705662846565 0.25 0.15 150 "N_width"
"684" 0 0 75 100 125 36.6407660767436 0.25 0.15 150 "N_width"
"685" 0 0 75 100 125 37.0393740863074 0.25 0.15 150 "N_width"
"686" 0 0 75 100 125 41.3396991288755 0.25 0.15 150 "N_width"
"687" 0 0 75 100 125 41.1342952097766 0.25 0.15 150 "N_width"
"688" 0 0 75 100 125 41.3102219766006 0.25 0.15 150 "N_width"
"689" 0 0 75 100 125 44.7227187186945 0.25 0.15 150 "N_width"
"690" 0 0 75 100 125 36.2454977631569 0.25 0.15 150 "N_width"
"691" 0 0 75 100 125 36.1133712530136 0.25 0.15 150 "N_width"
"692" 0 0 75 100 125 34.8231667501386 0.25 0.15 150 "N_width"
"693" 0 0 75 100 125 42.7794624853414 0.25 0.15 150 "N_width"
"694" 0 0 75 100 125 44.1604970069602 0.25 0.15 150 "N_width"
"695" 0 0 75 100 125 44.538429180393 0.25 0.15 150 "N_width"
"696" 0 0 75 100 125 30.8006232697517 0.25 0.15 150 "N_width"
"697" 0 0 75 100 125 44.5742848597001 0.25 0.15 150 "N_width"
"698" 0 0 75 100 125 37.9287968517747 0.25 0.15 150 "N_width"
"699" 0 0 75 100 125 43.8307460560463 0.25 0.15 150 "N_width"
"700" 0 0 75 100 125 44.3726416560821 0.25 0.15 150 "N_width"
"701" 0 0 75 100 125 40.1009438268375 0.25 0.15 150 "N_width"
"702" 0 0 75 100 125 35.1124963676557 0.25 0.15 150 "N_width"
"703" 0 0 75 100 125 34.9265095219016 0.25 0.15 150 "N_width"
"704" 0 0 75 100 125 36.9803978037089 0.25 0.15 150 "N_width"
"705" 0 0 75 100 125 40.2351910038851 0.25 0.15 150 "N_width"
"706" 0 0 75 100 125 42.0187215821352 0.25 0.15 150 "N_width"
"707" 0 0 75 100 125 38.4013853827491 0.25 0.15 150 "N_width"
"708" 0 0 75 100 125 30.8310909359716 0.25 0.15 150 "N_width"
"709" 0 0 75 100 125 35.5644091812428 0.25 0.15 150 "N_width"
"710" 0 0 75 100 125 36.7647644423414 0.25 0.15 150 "N_width"
"711" 0 0 75 100 125 39.0051834750921 0.25 0.15 150 "N_width"
"712" 0 0 75 100 125 43.4284156258218 0.25 0.15 150 "N_width"
"713" 0 0 75 100 125 31.7549294396304 0.25 0.15 150 "N_width"
"714" 0 0 75 100 125 33.4999293100554 0.25 0.15 150 "N_width"
"715" 0 0 75 100 125 36.3001771224663 0.25 0.15 150 "N_width"
"716" 0 0 75 100 125 44.2536832694896 0.25 0.15 150 "N_width"
"717" 0 0 75 100 125 44.6530451683793 0.25 0.15 150 "N_width"
"718" 0 0 75 100 125 42.8881478193216 0.25 0.15 150 "N_width"
"719" 0 0 75 100 125 39.6220295922831 0.25 0.15 150 "N_width"
"720" 0 0 75 100 125 36.6888478409965 0.25 0.15 150 "N_width"
"721" 0 0 75 100 125 30.2332682954147 0.25 0.15 150 "N_width"
"722" 0 0 75 100 125 34.1187147202436 0.25 0.15 150 "N_width"
"723" 0 0 75 100 125 32.8005189879332 0.25 0.15 150 "N_width"
"724" 0 0 75 100 125 44.0869321336504 0.25 0.15 150 "N_width"
"725" 0 0 75 100 125 31.8475175031926 0.25 0.15 150 "N_width"
"726" 0 0 75 100 125 34.6649173123296 0.25 0.15 150 "N_width"
"727" 0 0 75 100 125 37.6053122256417 0.25 0.15 150 "N_width"
"728" 0 0 75 100 125 39.8396774253342 0.25 0.15 150 "N_width"
"729" 0 0 75 100 125 36.692510638386 0.25 0.15 150 "N_width"
"730" 0 0 75 100 125 42.9070098639932 0.25 0.15 150 "N_width"
"731" 0 0 75 100 125 38.2170405238867 0.25 0.15 150 "N_width"
"732" 0 0 75 100 125 31.8914382217918 0.25 0.15 150 "N_width"
"733" 0 0 75 100 125 38.3362555224448 0.25 0.15 150 "N_width"
"734" 0 0 75 100 125 33.0910131207202 0.25 0.15 150 "N_width"
"735" 0 0 75 100 125 31.4008298981935 0.25 0.15 150 "N_width"
"736" 0 0 75 100 125 43.6340976599604 0.25 0.15 150 "N_width"
"737" 0 0 75 100 125 38.2237127842382 0.25 0.15 150 "N_width"
"738" 0 0 75 100 125 34.182765155565 0.25 0.15 150 "N_width"
"739" 0 0 75 100 125 39.2932902672328 0.25 0.15 150 "N_width"
"740" 0 0 75 100 125 36.9398089998867 0.25 0.15 150 "N_width"
"741" 0 0 75 100 125 40.1404497830663 0.25 0.15 150 "N_width"
"742" 0 0 75 100 125 31.3507644447964 0.25 0.15 150 "N_width"
"743" 0 0 75 100 125 37.2425694542471 0.25 0.15 150 "N_width"
"744" 0 0 75 100 125 37.9081465804484 0.25 0.15 150 "N_width"
"745" 0 0 75 100 125 35.6809237750713 0.25 0.15 150 "N_width"
"746" 0 0 75 100 125 32.5901987613179 0.25 0.15 150 "N_width"
"747" 0 0 75 100 125 41.9261283776723 0.25 0.15 150 "N_width"
"748" 0 0 75 100 125 41.4123948756605 0.25 0.15 150 "N_width"
"749" 0 0 75 100 125 33.4529401862528 0.25 0.15 150 "N_width"
"750" 0 0 75 100 125 40.411318265833 0.25 0.15 150 "N_width"
"751" 0 0 75 100 125 40.2314576657955 0.25 0.15 150 "N_width"
"752" 0 0 75 100 125 42.3286139080301 0.25 0.15 150 "N_width"
"753" 0 0 75 100 125 36.8584184849169 0.25 0.15 150 "N_width"
"754" 0 0 75 100 125 36.9440954423044 0.25 0.15 150 "N_width"
"755" 0 0 75 100 125 42.8920694149565 0.25 0.15 150 "N_width"
"756" 0 0 75 100 125 30.2881046757102 0.25 0.15 150 "N_width"
"757" 0 0 75 100 125 41.1459258722607 0.25 0.15 150 "N_width"
"758" 0 0 75 100 125 30.937760649249 0.25 0.15 150 "N_width"
"759" 0 0 75 100 125 35.3117016213946 0.25 0.15 150 "N_width"
"760" 0 0 75 100 125 44.7341439966112 0.25 0.15 150 "N_width"
"761" 0 0 75 100 125 42.8124726971146 0.25 0.15 150 "N_width"
"762" 0 0 75 100 125 33.6272680351976 0.25 0.15 150 "N_width"
"763" 0 0 75 100 125 34.1236064722762 0.25 0.15 150 "N_width"
"764" 0 0 75 100 125 32.3514142027125 0.25 0.15 150 "N_width"
"765" 0 0 75 100 125 38.0799664976075 0.25 0.15 150 "N_width"
"766" 0 0 75 100 125 38.3904524892569 0.25 0.15 150 "N_width"
"767" 0 0 75 100 125 37.3747933236882 0.25 0.15 150 "N_width"
"768" 0 0 75 100 125 32.7165032748599 0.25 0.15 150 "N_width"
"769" 0 0 75 100 125 41.4734762837179 0.25 0.15 150 "N_width"
"770" 0 0 75 100 125 33.1746090226807 0.25 0.15 150 "N_width"
"771" 0 0 75 100 125 42.7419980533887 0.25 0.15 150 "N_width"
"772" 0 0 75 100 125 44.2797326599248 0.25 0.15 150 "N_width"
"773" 0 0 75 100 125 42.5243463471998 0.25 0.15 150 "N_width"
"774" 0 0 75 100 125 41.5322166087572 0.25 0.15 150 "N_width"
"775" 0 0 75 100 125 30.5929855979048 0.25 0.15 150 "N_width"
"776" 0 0 75 100 125 32.0786508964375 0.25 0.15 150 "N_width"
"777" 0 0 75 100 125 35.2844674629159 0.25 0.15 150 "N_width"
"778" 0 0 75 100 125 32.7551134291571 0.25 0.15 150 "N_width"
"779" 0 0 75 100 125 35.592535387259 0.25 0.15 150 "N_width"
"780" 0 0 75 100 125 30.6206217000727 0.25 0.15 150 "N_width"
"781" 0 0 75 100 125 41.7861696670298 0.25 0.15 150 "N_width"
"782" 0 0 75 100 125 30.1072859368287 0.25 0.15 150 "N_width"
"783" 0 0 75 100 125 33.7782429833896 0.25 0.15 150 "N_width"
"784" 0 0 75 100 125 33.1280245701782 0.25 0.15 150 "N_width"
"785" 0 0 75 100 125 42.415309776552 0.25 0.15 150 "N_width"
"786" 0 0 75 100 125 41.1213906377088 0.25 0.15 150 "N_width"
"787" 0 0 75 100 125 40.8741501881741 0.25 0.15 150 "N_width"
"788" 0 0 75 100 125 35.2450175781269 0.25 0.15 150 "N_width"
"789" 0 0 75 100 125 44.7688393760473 0.25 0.15 150 "N_width"
"790" 0 0 75 100 125 38.3183813688811 0.25 0.15 150 "N_width"
"791" 0 0 75 100 125 36.8381899036467 0.25 0.15 150 "N_width"
"792" 0 0 75 100 125 31.6535773209762 0.25 0.15 150 "N_width"
"793" 0 0 75 100 125 30.7236502203159 0.25 0.15 150 "N_width"
"794" 0 0 75 100 125 33.0746138608083 0.25 0.15 150 "N_width"
"795" 0 0 75 100 125 38.2095576322172 0.25 0.15 150 "N_width"
"796" 0 0 75 100 125 42.0129584684037 0.25 0.15 150 "N_width"
"797" 0 0 75 100 125 32.5504179485142 0.25 0.15 150 "N_width"
"798" 0 0 75 100 125 43.3585703582503 0.25 0.15 150 "N_width"
"799" 0 0 75 100 125 37.6794220344163 0.25 0.15 150 "N_width"
"800" 0 0 75 100 125 31.2989294843283 0.25 0.15 150 "N_width"
"801" 0 0 75 100 125 37.5 0.259442876745015 0.15 150 "cluster_prop_B"
"802" 0 0 75 100 125 37.5 0.445878898072988 0.15 150 "cluster_prop_B"
"803" 0 0 75 100 125 37.5 0.21486922968179 0.15 150 "cluster_prop_B"
"804" 0 0 75 100 125 37.5 0.165750454366207 0.15 150 "cluster_prop_B"
"805" 0 0 75 100 125 37.5 0.280425189062953 0.15 150 "cluster_prop_B"
"806" 0 0 75 100 125 37.5 0.350914167612791 0.15 150 "cluster_prop_B"
"807" 0 0 75 100 125 37.5 0.327899189013988 0.15 150 "cluster_prop_B"
"808" 0 0 75 100 125 37.5 0.49423216637224 0.15 150 "cluster_prop_B"
"809" 0 0 75 100 125 37.5 0.286640409752727 0.15 150 "cluster_prop_B"
"810" 0 0 75 100 125 37.5 0.193802340887487 0.15 150 "cluster_prop_B"
"811" 0 0 75 100 125 37.5 0.113544074259698 0.15 150 "cluster_prop_B"
"812" 0 0 75 100 125 37.5 0.272592485230416 0.15 150 "cluster_prop_B"
"813" 0 0 75 100 125 37.5 0.299479984492064 0.15 150 "cluster_prop_B"
"814" 0 0 75 100 125 37.5 0.164015353191644 0.15 150 "cluster_prop_B"
"815" 0 0 75 100 125 37.5 0.155507546197623 0.15 150 "cluster_prop_B"
"816" 0 0 75 100 125 37.5 0.412869967706502 0.15 150 "cluster_prop_B"
"817" 0 0 75 100 125 37.5 0.329744802322239 0.15 150 "cluster_prop_B"
"818" 0 0 75 100 125 37.5 0.432711795996875 0.15 150 "cluster_prop_B"
"819" 0 0 75 100 125 37.5 0.346763870120049 0.15 150 "cluster_prop_B"
"820" 0 0 75 100 125 37.5 0.3617142630741 0.15 150 "cluster_prop_B"
"821" 0 0 75 100 125 37.5 0.110072692576796 0.15 150 "cluster_prop_B"
"822" 0 0 75 100 125 37.5 0.16121872626245 0.15 150 "cluster_prop_B"
"823" 0 0 75 100 125 37.5 0.140023733768612 0.15 150 "cluster_prop_B"
"824" 0 0 75 100 125 37.5 0.135516032297164 0.15 150 "cluster_prop_B"
"825" 0 0 75 100 125 37.5 0.474616606906056 0.15 150 "cluster_prop_B"
"826" 0 0 75 100 125 37.5 0.443296463508159 0.15 150 "cluster_prop_B"
"827" 0 0 75 100 125 37.5 0.109005691856146 0.15 150 "cluster_prop_B"
"828" 0 0 75 100 125 37.5 0.157948760688305 0.15 150 "cluster_prop_B"
"829" 0 0 75 100 125 37.5 0.111693503893912 0.15 150 "cluster_prop_B"
"830" 0 0 75 100 125 37.5 0.330646266043186 0.15 150 "cluster_prop_B"
"831" 0 0 75 100 125 37.5 0.480697030294687 0.15 150 "cluster_prop_B"
"832" 0 0 75 100 125 37.5 0.282220395375043 0.15 150 "cluster_prop_B"
"833" 0 0 75 100 125 37.5 0.455125315207988 0.15 150 "cluster_prop_B"
"834" 0 0 75 100 125 37.5 0.322511641029269 0.15 150 "cluster_prop_B"
"835" 0 0 75 100 125 37.5 0.472094037476927 0.15 150 "cluster_prop_B"
"836" 0 0 75 100 125 37.5 0.293246118817478 0.15 150 "cluster_prop_B"
"837" 0 0 75 100 125 37.5 0.183401424903423 0.15 150 "cluster_prop_B"
"838" 0 0 75 100 125 37.5 0.239458079822361 0.15 150 "cluster_prop_B"
"839" 0 0 75 100 125 37.5 0.294672506023198 0.15 150 "cluster_prop_B"
"840" 0 0 75 100 125 37.5 0.241711522173136 0.15 150 "cluster_prop_B"
"841" 0 0 75 100 125 37.5 0.436831507366151 0.15 150 "cluster_prop_B"
"842" 0 0 75 100 125 37.5 0.470499029383063 0.15 150 "cluster_prop_B"
"843" 0 0 75 100 125 37.5 0.335253046359867 0.15 150 "cluster_prop_B"
"844" 0 0 75 100 125 37.5 0.289453018084168 0.15 150 "cluster_prop_B"
"845" 0 0 75 100 125 37.5 0.131269024219364 0.15 150 "cluster_prop_B"
"846" 0 0 75 100 125 37.5 0.251212987489998 0.15 150 "cluster_prop_B"
"847" 0 0 75 100 125 37.5 0.489506602752954 0.15 150 "cluster_prop_B"
"848" 0 0 75 100 125 37.5 0.197659642528743 0.15 150 "cluster_prop_B"
"849" 0 0 75 100 125 37.5 0.175429856590927 0.15 150 "cluster_prop_B"
"850" 0 0 75 100 125 37.5 0.331208406202495 0.15 150 "cluster_prop_B"
"851" 0 0 75 100 125 37.5 0.346510118152946 0.15 150 "cluster_prop_B"
"852" 0 0 75 100 125 37.5 0.349421458039433 0.15 150 "cluster_prop_B"
"853" 0 0 75 100 125 37.5 0.260586325917393 0.15 150 "cluster_prop_B"
"854" 0 0 75 100 125 37.5 0.276609026826918 0.15 150 "cluster_prop_B"
"855" 0 0 75 100 125 37.5 0.218256354611367 0.15 150 "cluster_prop_B"
"856" 0 0 75 100 125 37.5 0.388175714109093 0.15 150 "cluster_prop_B"
"857" 0 0 75 100 125 37.5 0.394869393017143 0.15 150 "cluster_prop_B"
"858" 0 0 75 100 125 37.5 0.475376479234546 0.15 150 "cluster_prop_B"
"859" 0 0 75 100 125 37.5 0.328709006216377 0.15 150 "cluster_prop_B"
"860" 0 0 75 100 125 37.5 0.198400904145092 0.15 150 "cluster_prop_B"
"861" 0 0 75 100 125 37.5 0.20087319156155 0.15 150 "cluster_prop_B"
"862" 0 0 75 100 125 37.5 0.255671937391162 0.15 150 "cluster_prop_B"
"863" 0 0 75 100 125 37.5 0.243161595519632 0.15 150 "cluster_prop_B"
"864" 0 0 75 100 125 37.5 0.397384355962277 0.15 150 "cluster_prop_B"
"865" 0 0 75 100 125 37.5 0.472473987005651 0.15 150 "cluster_prop_B"
"866" 0 0 75 100 125 37.5 0.188517995737493 0.15 150 "cluster_prop_B"
"867" 0 0 75 100 125 37.5 0.441239205561578 0.15 150 "cluster_prop_B"
"868" 0 0 75 100 125 37.5 0.213790307380259 0.15 150 "cluster_prop_B"
"869" 0 0 75 100 125 37.5 0.369346967339516 0.15 150 "cluster_prop_B"
"870" 0 0 75 100 125 37.5 0.114808098878711 0.15 150 "cluster_prop_B"
"871" 0 0 75 100 125 37.5 0.28387517305091 0.15 150 "cluster_prop_B"
"872" 0 0 75 100 125 37.5 0.4073161999695 0.15 150 "cluster_prop_B"
"873" 0 0 75 100 125 37.5 0.228232532553375 0.15 150 "cluster_prop_B"
"874" 0 0 75 100 125 37.5 0.220110952109098 0.15 150 "cluster_prop_B"
"875" 0 0 75 100 125 37.5 0.433063141163439 0.15 150 "cluster_prop_B"
"876" 0 0 75 100 125 37.5 0.440231226198375 0.15 150 "cluster_prop_B"
"877" 0 0 75 100 125 37.5 0.203696129005402 0.15 150 "cluster_prop_B"
"878" 0 0 75 100 125 37.5 0.380924812052399 0.15 150 "cluster_prop_B"
"879" 0 0 75 100 125 37.5 0.193587154429406 0.15 150 "cluster_prop_B"
"880" 0 0 75 100 125 37.5 0.302617474272847 0.15 150 "cluster_prop_B"
"881" 0 0 75 100 125 37.5 0.15112507129088 0.15 150 "cluster_prop_B"
"882" 0 0 75 100 125 37.5 0.130310297291726 0.15 150 "cluster_prop_B"
"883" 0 0 75 100 125 37.5 0.329876535385847 0.15 150 "cluster_prop_B"
"884" 0 0 75 100 125 37.5 0.27465282054618 0.15 150 "cluster_prop_B"
"885" 0 0 75 100 125 37.5 0.336491795070469 0.15 150 "cluster_prop_B"
"886" 0 0 75 100 125 37.5 0.33780858963728 0.15 150 "cluster_prop_B"
"887" 0 0 75 100 125 37.5 0.4204620026052 0.15 150 "cluster_prop_B"
"888" 0 0 75 100 125 37.5 0.212699857354164 0.15 150 "cluster_prop_B"
"889" 0 0 75 100 125 37.5 0.252167813573033 0.15 150 "cluster_prop_B"
"890" 0 0 75 100 125 37.5 0.485289331991225 0.15 150 "cluster_prop_B"
"891" 0 0 75 100 125 37.5 0.11768402075395 0.15 150 "cluster_prop_B"
"892" 0 0 75 100 125 37.5 0.135721108224243 0.15 150 "cluster_prop_B"
"893" 0 0 75 100 125 37.5 0.291272035799921 0.15 150 "cluster_prop_B"
"894" 0 0 75 100 125 37.5 0.319466418772936 0.15 150 "cluster_prop_B"
"895" 0 0 75 100 125 37.5 0.471695580240339 0.15 150 "cluster_prop_B"
"896" 0 0 75 100 125 37.5 0.179841538332403 0.15 150 "cluster_prop_B"
"897" 0 0 75 100 125 37.5 0.259869721997529 0.15 150 "cluster_prop_B"
"898" 0 0 75 100 125 37.5 0.390487677324563 0.15 150 "cluster_prop_B"
"899" 0 0 75 100 125 37.5 0.220623893942684 0.15 150 "cluster_prop_B"
"900" 0 0 75 100 125 37.5 0.41754984036088 0.15 150 "cluster_prop_B"
"901" 0 0 75 100 125 37.5 0.416717148385942 0.15 150 "cluster_prop_B"
"902" 0 0 75 100 125 37.5 0.369736273027957 0.15 150 "cluster_prop_B"
"903" 0 0 75 100 125 37.5 0.152444941364229 0.15 150 "cluster_prop_B"
"904" 0 0 75 100 125 37.5 0.365750371664763 0.15 150 "cluster_prop_B"
"905" 0 0 75 100 125 37.5 0.234216929599643 0.15 150 "cluster_prop_B"
"906" 0 0 75 100 125 37.5 0.355664602294564 0.15 150 "cluster_prop_B"
"907" 0 0 75 100 125 37.5 0.14053248334676 0.15 150 "cluster_prop_B"
"908" 0 0 75 100 125 37.5 0.285828666761518 0.15 150 "cluster_prop_B"
"909" 0 0 75 100 125 37.5 0.109636151045561 0.15 150 "cluster_prop_B"
"910" 0 0 75 100 125 37.5 0.12527890894562 0.15 150 "cluster_prop_B"
"911" 0 0 75 100 125 37.5 0.213938991818577 0.15 150 "cluster_prop_B"
"912" 0 0 75 100 125 37.5 0.474695677217096 0.15 150 "cluster_prop_B"
"913" 0 0 75 100 125 37.5 0.325636078324169 0.15 150 "cluster_prop_B"
"914" 0 0 75 100 125 37.5 0.477423985023052 0.15 150 "cluster_prop_B"
"915" 0 0 75 100 125 37.5 0.448968136310577 0.15 150 "cluster_prop_B"
"916" 0 0 75 100 125 37.5 0.2183947769925 0.15 150 "cluster_prop_B"
"917" 0 0 75 100 125 37.5 0.288830044399947 0.15 150 "cluster_prop_B"
"918" 0 0 75 100 125 37.5 0.319086563773453 0.15 150 "cluster_prop_B"
"919" 0 0 75 100 125 37.5 0.320105465687811 0.15 150 "cluster_prop_B"
"920" 0 0 75 100 125 37.5 0.140393628086895 0.15 150 "cluster_prop_B"
"921" 0 0 75 100 125 37.5 0.308899430464953 0.15 150 "cluster_prop_B"
"922" 0 0 75 100 125 37.5 0.293752032332122 0.15 150 "cluster_prop_B"
"923" 0 0 75 100 125 37.5 0.235740261245519 0.15 150 "cluster_prop_B"
"924" 0 0 75 100 125 37.5 0.388579917792231 0.15 150 "cluster_prop_B"
"925" 0 0 75 100 125 37.5 0.351440475974232 0.15 150 "cluster_prop_B"
"926" 0 0 75 100 125 37.5 0.18686358705163 0.15 150 "cluster_prop_B"
